Unnamed: 0,society,property_type,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,servant room,pooja room,store room,study room,others,Washing Machine,Sofa,Wardrobe,Microwave,Chimney,Geyser,AC,Dining Table,Fan,Exhaust Fan,Curtains,Modular Kitchen,Bed,Fridge,Light,TV,Stove,Water Purifier,Cluster_Labels,luxury_score,area_room_ratio
2164,elan the presidential,flat,sector 106,3.9,15918.0,2450.056539766302,Built Up area: 2450 (227.61 sq.m.),3,3,No,,,Undefined,,2450.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,59,816.6855132554341
2165,belgravia resort residences,flat,sector 48,3.45,18459.0,1869.006988460913,Built Up area: 1869 (173.64 sq.m.),3,3,3,,West,Undefined,,1869.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,623.002329486971
2166,tulip ivory,flat,sector 70,2.35,9791.0,2400.163415381473,Carpet area: 2400 (222.97 sq.m.),4,4,3+,,West,moderately new,,,2400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,600.0408538453682
2167,ats marigold,flat,sector 89,1.5,8500.0,1764.7058823529412,Super Built up area 1750(162.58 sq.m.)Built Up area: 1480 sq.ft. (137.5 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,3,3,,North,under construction,1750.0,1480.0,1450.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,74,588.2352941176471
2168,aipl zen residences,flat,sector 70a,1.34,10276.0,1304.0093421564811,Super Built up area 1304(121.15 sq.m.),2,2,3+,,East,new property,1304.0,,,0,0,0,0,0,0,0,0,0,1,2,3,0,3,1,0,1,0,0,0,0,0,0,1,88,652.0046710782406
2169,indiabulls enigma,flat,sector 110,3.4,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.),4,5,3,,East,relatively new,3400.0,,,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,8,0,0,0,0,68,850.0
2170,tulip yellow,flat,sector 69,1.8,10563.0,1704.0613462084634,Carpet area: 1704 (158.31 sq.m.),3,3,3,,East,Undefined,,,1704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,568.0204487361544
2171,sare green parc phase 3,flat,sector 92,1.1,6875.0,1600.0,Carpet area: 1600 (148.64 sq.m.),4,3,2,12.0,North,new property,,,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,400.0
2172,smart world gems,flat,sector 89,0.97,8794.0,1103.0247896292926,Built Up area: 1103 (102.47 sq.m.),2,2,3+,2.0,East,new property,,1103.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,551.5123948146463
2173,adani brahma samsara vilasa,flat,sector 63,3.25,29545.0,1100.0169233372822,Built Up area: 2700 (250.84 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,3,3,,North-East,new property,,2700.0,1100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,366.67230777909407
2174,smart world orchard,flat,sector 61,2.55,15644.0,1630.0178982357454,Carpet area: 1630 (151.43 sq.m.),3,3,2,,,new property,,,1630.0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,21,543.3392994119151
2175,sare green parc 2,flat,sector 92,0.61,4837.0,1261.1122596650816,Super Built up area 1261(117.15 sq.m.),3,2,2,,,under construction,1261.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.37075322169386
2176,spaze privy,flat,sector 72,1.9,9620.0,1975.051975051975,Built Up area: 1975 (183.48 sq.m.),3,3,3,,,Undefined,,1975.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,658.3506583506584
2177,signature global park,flat,sohna road,0.75,6938.0,1081.0031709426348,Built Up area: 1081 (100.43 sq.m.),2,2,No,,,Undefined,,1081.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,540.5015854713174
2178,eldeco accolade,flat,sohna road,1.35,6136.0,2200.13037809648,Carpet area: 2200 (204.39 sq.m.),3,3,3,2.0,,new property,,,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,733.3767926988266
2179,tulip violet,flat,sector 69,1.65,8872.0,1859.783588818756,Built Up area: 1578 (146.6 sq.m.),3,3,2,,,relatively new,,1578.0,,0,0,0,0,0,0,0,3,0,1,2,0,0,4,1,0,1,0,0,10,0,0,0,1,45,619.9278629395853
2180,bptp park generations,flat,sector 37d,1.5,9868.0,1520.0648561005269,Super Built up area 1520(141.21 sq.m.),3,2,3+,,North-East,relatively new,1520.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,506.6882853668423
2181,spaze privy,flat,sector 72,1.9,9620.0,1975.051975051975,Super Built up area 1975(183.48 sq.m.),3,3,3,,,moderately new,1975.0,,,1,0,0,0,0,0,0,0,0,0,4,4,0,4,1,0,1,0,0,6,0,0,0,1,23,658.3506583506584
2182,central park resorts,flat,sector 48,15.0,22388.0,6700.017866714311,Carpet area: 6700 (622.45 sq.m.),5,6,3+,,,relatively new,,,6700.0,1,1,0,1,0,1,0,6,1,1,0,7,0,0,0,0,1,0,1,0,0,1,0,2,37,1340.0035733428622
2183,puri diplomatic greens,flat,sector 111,3.9,13000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2950 sq.ft. (274.06 sq.m.),4,5,3+,,North-East,relatively new,3000.0,,2950.0,1,0,0,0,0,1,1,4,1,1,4,4,1,6,1,1,1,4,1,40,4,1,1,2,129,750.0
2184,breez global heights,flat,sohna road,0.46,4842.0,950.0206526228832,Super Built up area 950(88.26 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2,2,2,,North-East,relatively new,950.0,800.0,700.0,0,0,0,0,0,1,1,2,1,1,2,2,1,4,1,9,1,0,1,14,1,1,1,2,64,475.0103263114416
2185,shri ram apartments,flat,sector 4,0.32,3368.0,950.1187648456056,Carpet area: 950 (88.26 sq.m.),2,2,1,,,relatively new,,,950.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,1,7,475.0593824228028
2186,breez global hill view,flat,sohna road,0.42,7174.0,585.4474491218289,Carpet area: 585.41 (54.39 sq.m.),2,2,1,,,relatively new,,,585.448521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,292.72372456091443
2187,dlf the arbour,flat,sector 63,7.8,19747.0,3949.9670836076366,Built Up area: 3950 (366.97 sq.m.),4,4,No,,,Undefined,,3950.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,987.4917709019091
2188,bsf chs,flat,gwal pahari,0.95,5937.0,1600.1347481893213,Carpet area: 1600 (148.64 sq.m.),3,3,3,,,old property,,,1600.0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,28,533.3782493964404
2189,kibithu villas,flat,sector 48,3.45,12777.0,2700.1643578304765,Carpet area: 2700 (250.84 sq.m.),4,4,3+,2.0,,Undefined,,,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,675.0410894576191
2190,tulip orange,flat,sector 70,1.1,8148.0,1350.0245459008345,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),3,2,2,,East,Undefined,,1350.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,450.00818196694485
2191,hsiidc sidco shivalik apartments,flat,manesar,0.85,5102.0,1666.0133281066248,Super Built up area 1666(154.78 sq.m.),3,2,2,,,moderately new,1666.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.3377760355417
2192,tarc maceo,flat,sector 91,0.95,5954.0,1595.5660060463554,Super Built up area 1310(121.7 sq.m.),2,2,2,,East,relatively new,1310.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,797.7830030231777
2193,dnha group housing society,flat,manesar,0.75,4518.0,1660.0265604249669,Super Built up area 1660(154.22 sq.m.),3,2,2,,,moderately new,1660.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.3421868083223
2194,nbcc heights,flat,sector 89,0.75,6578.0,1140.1641836424444,Super Built up area 1140(105.91 sq.m.),2,2,2,,,moderately new,1140.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.0820918212222
2195,vatika gurgaon,flat,sector 83,1.4,6628.0,2112.251056125528,Super Built up area 1735(161.19 sq.m.),3,3,2,,,relatively new,1735.0,,,0,0,0,0,0,0,0,3,0,0,1,0,0,5,1,5,1,0,0,10,0,0,0,1,52,704.0836853751761
2196,malibu towers,flat,sector 47,2.45,10698.0,2290.147691157226,Carpet area: 2290 (212.75 sq.m.),3,4,2,,,old property,,,2290.0,0,0,0,1,0,0,0,4,1,1,4,4,0,6,0,0,0,0,0,6,2,0,0,1,28,763.3825637190753
2197,supertech hues,flat,sector 68,1.0,8474.0,1180.080245456691,Carpet area: 1180 (109.63 sq.m.),2,2,3,,,new property,,,1180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,590.0401227283455
2198,m3m soulitude,flat,sector 89,1.25,8784.0,1423.0418943533698,Carpet area: 1423 (132.2 sq.m.),3,3,2,,,new property,,,1423.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,474.34729811778993
2199,tulip purple,flat,sector 69,2.6,10833.0,2400.073848426105,Super Built up area 2400(222.97 sq.m.),4,4,3+,,,moderately new,2400.0,,,1,0,0,0,0,0,0,4,0,0,2,0,0,6,0,0,0,0,0,12,0,0,0,0,28,600.0184621065263
2200,park view apartments,flat,sector 15,1.6,11034.0,1450.063440275512,Carpet area: 1450 (134.71 sq.m.),3,3,3+,2.0,North-West,moderately new,,,1450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,42,483.35448009183733
2201,tulip petals,flat,sector 89,1.1,7097.0,1549.9506833873468,Built Up area: 1550 (144 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3,2,3,,,Undefined,,1550.0,1320.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,516.6502277957823
2202,ansal plaza,flat,sector 2,1.0,10000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),2,3,No,,,Undefined,,1000.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,500.0
2203,krisumi waterfall residences,flat,sector 36a,3.65,14381.0,2538.071065989848,Super Built up area 2538(235.79 sq.m.),3,3,2,,East,new property,2538.0,,,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,22,846.0236886632828
2204,chd avenue,flat,sector 71,1.4,7945.0,1762.1145374449338,Carpet area: 1762 (163.7 sq.m.),3,3,2,,South-East,moderately new,,,1762.0,0,1,0,0,0,0,0,4,0,1,1,0,0,6,1,1,1,0,0,50,0,0,0,1,96,587.3715124816446
2205,smart world orchard,flat,sector 61,2.6,14723.0,1765.9444406710588,Super Built up area 1630(151.43 sq.m.),3,3,2,2.0,,new property,1630.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,588.6481468903529
2206,m3m skywalk,flat,sector 74,1.6,11379.0,1406.0989542139027,Super Built up area 1406(130.62 sq.m.),2,2,2,,,new property,1406.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,703.0494771069514
2207,vatika city homes,flat,sector 83,0.75,5660.0,1325.0883392226149,Super Built up area 1325(123.1 sq.m.),2,2,2,,West,relatively new,1325.0,,,0,0,0,0,0,0,0,1,0,0,2,0,0,3,1,0,1,0,0,5,0,0,0,1,36,662.5441696113074
2208,emaar the palm drive,flat,sector 66,3.9,18636.0,2092.723760463619,Built Up area: 2200 (204.39 sq.m.),3,4,3,2.0,,relatively new,,2200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,697.5745868212063
2209,m3m sky lofts,flat,sector 71,1.0,11500.0,869.5652173913044,Built Up area: 869 (80.73 sq.m.)Carpet area: 435 sq.ft. (40.41 sq.m.),1,1,1,,,Undefined,,869.0,435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,869.5652173913044
2210,raheja vedaanta,flat,sector 108,0.7,4522.0,1547.9876160990711,Built Up area: 1548 (143.81 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,,West,Undefined,,1548.0,1200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,773.9938080495356
2211,ashiana anmol,flat,sohna road,0.9,7059.0,1274.968125796855,Built Up area: 1275 (118.45 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),2,2,2,,,Undefined,,1275.0,1039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.4840628984275
2212,sidhartha ncr one phase,flat,sector 95,0.6,4800.0,1250.0,Built Up area: 1250 (116.13 sq.m.),2,2,3,,North-East,Undefined,,1250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625.0
2213,chintels paradiso,flat,sector 109,1.97,7490.0,2630.173564753004,Super Built up area 2630(244.33 sq.m.),4,4,2,,North-East,relatively new,2630.0,,,1,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,35,657.543391188251
2214,ild grand,flat,sector 37c,1.35,7142.0,1890.2268272192664,Built Up area: 1820 (169.08 sq.m.),3,3,No,,,new property,,1820.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,630.0756090730888
2215,ramprastha the edge towers,flat,sector 37d,0.75,5319.0,1410.039481105471,Built Up area: 1410 (130.99 sq.m.),2,2,3,,,moderately new,,1410.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,705.0197405527355
2216,pioneer park,flat,sector 61,1.6,11594.0,1380.0241504226324,Carpet area: 1380 (128.21 sq.m.),2,2,2,,,relatively new,,,1380.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,690.0120752113162
2217,trisara our homes 3,flat,sohna road,0.4,6561.0,609.6631611034903,Carpet area: 602 (55.93 sq.m.),2,2,1,,South,new property,,,602.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,10,0,0,0,10,0,0,0,1,82,304.83158055174516
2218,ashiana anmol,flat,sohna road,0.99,8215.0,1205.112598904443,Super Built up area 1205(111.95 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2,2,2,,East,Undefined,1205.0,,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,602.5562994522215
2219,paras dews,flat,sector 106,2.1,8917.0,2355.052147583268,Super Built up area 2355(218.79 sq.m.),4,6,3+,,South-East,relatively new,2355.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,588.763036895817
2220,umang monsoon breeze,flat,sector 78,0.69,5390.0,1280.1484230055655,Carpet area: 1280 (118.92 sq.m.),2,2,2,,,moderately new,,,1280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,640.0742115027828
2221,m3m soulitude,flat,sector 89,1.0,9066.0,1103.0222810500773,Carpet area: 1103 (102.47 sq.m.),2,2,2,2.0,,new property,,,1103.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,551.5111405250386
2222,signature global park 4,flat,sector 36,0.85,11333.0,750.0220594723374,Carpet area: 750 (69.68 sq.m.),3,2,3,,,new property,,,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,250.0073531574458
2223,hcbs sports ville,flat,sohna road,0.32,4301.0,744.013020227854,Built Up area: 743.99 (69.12 sq.m.),2,2,1,,,relatively new,,744.000768,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,372.006510113927
2224,raheja the vedaanta floors,flat,sector 108,0.7,4521.0,1548.3300154833005,Carpet area: 1548 (143.81 sq.m.),2,2,3,,,moderately new,,,1548.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,774.1650077416502
2225,kamal residence,flat,sohna road,0.4,7633.0,524.0403511070352,Carpet area: 524 (48.68 sq.m.),2,2,1,,North-East,new property,,,524.0,0,0,0,0,1,0,0,2,0,1,1,2,0,5,0,10,0,0,0,12,2,0,0,1,7,262.0201755535176
2226,m3m soulitude,flat,sector 89,1.42,9978.0,1423.1308879534977,Carpet area: 1423 (132.2 sq.m.),3,3,2,,,new property,,,1423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,474.3769626511659
2227,rof ananda,flat,sector 95,0.38,5899.0,644.1769791490083,Carpet area: 644.12 (59.84 sq.m.),2,2,2,,,relatively new,,,644.111776,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,5,0,0,0,0,69,322.08848957450414
2228,gls arawali homes,flat,sohna road,0.26,4513.0,576.1134500332373,Carpet area: 576 (53.51 sq.m.),2,2,2,,,relatively new,,,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,288.05672501661866
2229,avl 36 gurgaon,flat,sector 36a,0.5,8333.0,600.0240009600384,Built Up area: 600 (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),1,1,1,,,Undefined,,600.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0240009600384
2230,tata primanti,flat,sector 72,6.5,15294.0,4250.0326925591735,Super Built up area 4250(394.84 sq.m.),4,4,3+,,East,relatively new,4250.0,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,1062.5081731397934
2231,bestech altura,flat,sector 79,1.9,9000.0,2111.111111111112,Carpet area: 2150 (199.74 sq.m.),3,4,2,,,new property,,,2150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,703.703703703704
2232,eldeco accolade,flat,sohna road,0.85,6724.0,1264.128494943486,Super Built up area 1264(117.43 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2,2,3,,,new property,1264.0,,730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,632.064247471743
2233,adarsh nagar,flat,sector 12,0.65,6190.0,1050.0807754442649,Carpet area: 1050 (97.55 sq.m.),3,3,1,,North-West,new property,,,1050.0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,1,0,0,35,0,0,0,1,28,350.0269251480883
2234,g l s arawali homes,flat,sohna road,0.26,4513.0,576.1134500332373,Super Built up area 576(53.51 sq.m.),2,2,2,,,moderately new,576.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.05672501661866
2235,gls arawali homes,flat,sohna road,0.35,6076.0,576.036866359447,Super Built up area 576(53.51 sq.m.),2,2,2,12.0,,new property,576.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,288.0184331797235
2236,ild greens,flat,sector 37c,1.05,7500.0,1400.0,Super Built up area 1875(174.19 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,,,new property,1875.0,1500.0,1400.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,466.6666666666667
2237,piedmont taksila heights,flat,sector 37c,0.9,5855.0,1537.1477369769427,Built Up area: 1537 (142.79 sq.m.),3,3,3,,South-West,moderately new,,1537.0,,0,0,0,0,0,0,0,3,0,0,2,0,0,5,1,0,1,0,0,6,0,0,0,1,77,512.3825789923143
2238,dlf the arbour,flat,sector 63,8.5,21519.0,3949.997676471955,Built Up area: 3950 (366.97 sq.m.),4,4,No,,,Undefined,,3950.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54,987.4994191179887
2239,suncity avenue 76,flat,sector 76,0.75,10204.0,735.0058800470404,Super Built up area 735(68.28 sq.m.),2,2,2,,,under construction,735.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,367.5029400235202
2240,ats marigold,flat,sector 89,1.5,8571.0,1750.0875043752187,Carpet area: 1750 (162.58 sq.m.),3,3,3,2.0,,new property,,,1750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,583.3625014584062
2241,godrej summit,flat,sector 104,1.75,7530.0,2324.037184594953,Carpet area: 2324 (215.91 sq.m.),4,5,3+,,,new property,,,2324.0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,5,0,0,0,0,52,581.0092961487383
2242,bestech altura,flat,sector 79,1.9,8837.0,2150.050922258685,Super Built up area 2150(199.74 sq.m.),3,4,3,,North-East,under construction,2150.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,716.683640752895
2243,godrej nature plus serenity,flat,sector 33,1.45,8677.0,1671.0844762014522,Super Built up area 1671(155.24 sq.m.),3,2,3,,South,Undefined,1671.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,557.0281587338173
2244,conscient elevate,flat,sector 59,4.02,17500.0,2297.142857142857,Carpet area: 2295 (213.21 sq.m.),3,3,1,,,under construction,,,2295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,765.7142857142857
2245,sare crescent parc royal greens phase 1,flat,sector 92,0.5,5000.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 999 sq.ft. (92.81 sq.m.),2,2,3,2.0,North-East,Undefined,,1000.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500.0
2246,emaar mgf the palm drive,flat,sector 66,3.98,18090.0,2200.110558319513,Super Built up area 2200(204.39 sq.m.),3,4,3+,2.0,South-East,moderately new,2200.0,,,1,0,0,0,0,0,0,6,0,1,4,5,0,5,1,0,1,0,0,15,0,0,0,1,106,733.3701861065043
2247,signature global park,flat,sohna road,0.55,7355.0,747.7906186267845,Carpet area: 745 (69.21 sq.m.),2,2,3,,East,new property,,,745.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,58,373.89530931339226
2248,godrej,flat,sector 79,1.47,16256.0,904.281496062992,Carpet area: 84.01,2,2,3,,North-East,new property,,,84.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,452.140748031496
2249,lotus homz,flat,sector 111,0.7,10057.0,696.032614099632,Carpet area: 696 (64.66 sq.m.),2,2,2,,East,relatively new,,,696.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,348.016307049816
2250,breez global hill view,flat,sohna road,2.6,5213.0,4987.5311720698255,Carpet area: 554.16 (51.48 sq.m.),2,2,2,,,new property,,,554.1255719999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2493.7655860349128
2251,smart world gems,flat,sector 89,1.1,9972.0,1103.088648215002,Carpet area: 1103 (102.47 sq.m.),2,2,2,,,new property,,,1103.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,551.544324107501
2252,krisumi waterfall residences,flat,sector 36a,2.2,14874.0,1479.0910313298373,Super Built up area 1479(137.4 sq.m.),2,2,2,,North,new property,1479.0,,,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,15,739.5455156649186
2253,rof ananda,flat,sector 95,0.55,5500.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 745 sq.ft. (69.21 sq.m.),3,2,2,,East,new property,1000.0,,745.0,0,0,0,1,0,0,1,2,0,0,1,1,0,3,1,1,1,0,1,4,0,0,1,2,22,333.3333333333333
2254,rof ananda,flat,sector 95,0.55,8527.0,645.0099683358743,Super Built up area 1000(92.9 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3,2,2,,East,new property,1000.0,,645.0,0,0,0,1,0,0,1,2,0,0,1,0,0,3,1,1,1,0,0,6,0,0,1,1,51,215.00332277862478
2255,smart world gems,flat,sector 89,1.16,8151.0,1423.1382652435284,Carpet area: 1423 (132.2 sq.m.),3,3,2,,South-East,Undefined,,,1423.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,474.3794217478428
2256,pareena mi casa,flat,sector 68,1.1,9020.0,1219.5121951219512,Super Built up area 1245(115.66 sq.m.)Carpet area: 1225 sq.ft. (113.81 sq.m.),2,2,3,,East,new property,1245.0,,1225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,609.7560975609756
2257,godrej nature plus,flat,sector 33,1.2,13369.0,897.5989228812925,Carpet area: 76.44,2,2,No,,,under construction,,,76.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,448.79946144064627
2258,antriksh green,flat,sector 45,2.25,7826.0,2875.0319447993866,Carpet area: 2875 (267.1 sq.m.),4,4,2,,North,old property,,,2875.0,1,0,0,0,0,1,1,4,0,0,4,2,1,8,0,1,1,4,1,16,0,0,1,2,14,718.7579861998466
2259,whiteland the aspen,flat,sector 76,3.35,17615.0,1901.788248651717,Carpet area: 1900 (176.52 sq.m.),3,4,3+,,North-East,Undefined,,,1900.0,1,0,0,0,0,1,0,3,1,1,1,4,0,0,0,0,1,0,1,5,0,1,1,2,129,633.929416217239
2260,bestech altura,flat,sector 79,2.69,12500.0,2152.0,Super Built up area 2150(199.74 sq.m.),3,4,3+,,,new property,2150.0,,,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,717.3333333333334
2261,ansal height 86,flat,sector 86,0.8,5882.0,1360.0816048962938,Built Up area: 1360 (126.35 sq.m.),2,2,No,,,Undefined,,1360.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,680.0408024481469
